code	parameters	n	beta	nospins	time_fail	Hx	Hz
input-codes/25/code_10187.txt	[25, 1, [5, 5]]	25	9.0	24718	53400329.82306235	[0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1;0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1;1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0;0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1;1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1;1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1;1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1;1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0;1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1;0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1;1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1;1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1]	[0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1;1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0;1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1;1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1;1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1;1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1;0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0;0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0;0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0;0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0;1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1;0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0]
input-codes/25/code_10187.txt	[25, 1, [5, 5]]	25	9.0	24718	45615800.13524262	[0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1;0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1;1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0;0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1;1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1;1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1;1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1;1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0;1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1;0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1;1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1;1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1]	[0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1;1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0;1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1;1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1;1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1;1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1;0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0;0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0;0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0;0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0;1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1;0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0]
input-codes/25/code_10187.txt	[25, 1, [5, 5]]	25	9.0	24718	9510304.008425327	[0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1;0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1;1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0;0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1;1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1;1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1;1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1;1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0;1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1;0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1;1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1;1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1]	[0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1;1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0;1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1;1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1;1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1;1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1;0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0;0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0;0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0;0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0;1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1;0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0]
input-codes/25/code_10187.txt	[25, 1, [5, 5]]	25	9.0	24718	22494873.108477335	[0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1;0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1;1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0;0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1;1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1;1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1;1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1;1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0;1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1;0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1;1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1;1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1]	[0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1;1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0;1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1;1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1;1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1;1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1;0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0;0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0;0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0;0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0;1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1;0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0]
input-codes/25/code_10187.txt	[25, 1, [5, 5]]	25	9.0	24718	10453974.163289169	[0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1;0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1;1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0;0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1;1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1;1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1;1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1;1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0;1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1;0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1;1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1;1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1]	[0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1;1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0;1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1;1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1;1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1;1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1;0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0;0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0;0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0;0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0;1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1;0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0]
input-codes/25/code_10187.txt	[25, 1, [5, 5]]	25	9.0	24718	15302393.007412467	[0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1;0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1;1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0;0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1;1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1;1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1;1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1;1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0;1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1;0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1;1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1;1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1]	[0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1;1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0;1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1;1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1;1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1;1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1;0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0;0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0;0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0;0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0;1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1;0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0]
input-codes/25/code_10187.txt	[25, 1, [5, 5]]	25	9.0	24718	35569445.009811416	[0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1;0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1;1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0;0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1;1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1;1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1;1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1;1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0;1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1;0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1;1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1;1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1]	[0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1;1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0;1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1;1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1;1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1;1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1;0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0;0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0;0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0;0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0;1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1;0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0]
input-codes/25/code_10187.txt	[25, 1, [5, 5]]	25	9.0	24718	23483159.63295651	[0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1;0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1;1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0;0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1;1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1;1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1;1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1;1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0;1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1;0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1;1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1;1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1]	[0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1;1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0;1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1;1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1;1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1;1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1;0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0;0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0;0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0;0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0;1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1;0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0]
input-codes/25/code_10187.txt	[25, 1, [5, 5]]	25	9.0	24718	5095028.672737284	[0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1;0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1;1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0;0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1;1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1;1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1;1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1;1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0;1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1;0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1;1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1;1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1]	[0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1;1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0;1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1;1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1;1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1;1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1;0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0;0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0;0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0;0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0;1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1;0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0]
input-codes/25/code_10187.txt	[25, 1, [5, 5]]	25	9.0	24718	5389171.4195654765	[0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1;0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1;1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0;0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1;1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1;1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1;1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1;1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0;1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1;0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1;1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1;1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1]	[0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1;1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0;1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1;1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1;1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1;1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1;0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0;0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0;0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0;0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0;1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1;0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0]
